time_SN_vis, pmt_vis,x_vis,y_vis,z_vis,event_vis
1190056.89552, 24.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.88161, 24.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.87018, 24.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.85767, 25.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.90915, 25.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.88276, 27.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.88668, 27.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.89507, 29.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.8879, 29.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.89588, 30.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.86372, 31.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.90816, 32.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.89542, 34.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.89227, 41.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.90453, 42.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.88987, 44.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.88574, 44.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.86404, 45.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.90096, 45.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.94588, 46.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.87687, 50.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.85663, 50.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.88745, 52.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.94038, 56.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.93899, 58.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.88526, 59.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.91715, 61.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.90692, 61.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.90992, 62.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.89848, 62.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.90113, 63.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.86772, 65.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.88977, 65.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.8701, 65.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.92091, 66.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.89611, 66.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.91058, 70.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.86539, 70.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.92744, 72.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.91184, 76.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.89998, 77.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.89404, 90.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1190056.98842, 117.0, 274.434940211, 281.235082274, 1111.63518896, 476.0
1193469.78442, 8.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.72704, 15.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.72592, 28.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.72957, 35.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193470.03354, 72.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.95249, 72.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.75053, 73.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.89454, 78.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.75153, 82.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.74207, 83.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.85847, 90.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.97469, 91.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.7071, 92.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.7433, 93.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.72185, 94.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193470.23432, 95.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.73764, 96.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.7565, 98.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.74711, 98.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.83001, 99.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193472.95743, 99.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.78975, 108.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.74394, 111.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.72592, 113.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.71216, 113.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.77916, 114.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.86071, 115.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.70018, 115.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.75591, 116.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.714, 117.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.70549, 117.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.72555, 118.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193470.04107, 118.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.74795, 118.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1193469.78006, 118.0, 324.318761789, -405.43207699, 106.136076068, 477.0
1196197.49508, 25.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1196196.99308, 59.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1196197.13034, 62.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1196196.80481, 83.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1196196.80007, 86.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1196197.01225, 91.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1196197.04335, 102.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1196196.84829, 109.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1196196.82714, 119.0, 330.643703436, 253.620603506, 707.070191284, 478.0
1197549.36903, 12.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.39299, 28.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.37265, 39.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.45718, 44.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.34242, 55.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.44596, 55.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.55685, 56.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.3591, 70.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.35805, 78.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.37551, 83.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.55619, 83.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.33522, 85.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.43911, 92.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.31736, 92.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.3933, 94.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.37897, 95.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.3413, 99.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1197549.39749, 107.0, 28.0816006637, -354.079152651, 744.690861612, 479.0
1201605.76508, 16.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.06969, 16.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.1, 18.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.08557, 19.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.12031, 19.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.19369, 30.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.38983, 38.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.12236, 52.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.12096, 56.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.07224, 62.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.10728, 76.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.12662, 77.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.10142, 89.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1201605.1892, 90.0, 27.0856986316, -438.018219822, 1068.76864482, 480.0
1202764.41778, 8.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.42321, 15.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.48864, 26.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.40745, 28.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.41216, 31.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.61281, 32.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.50597, 37.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.45221, 42.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.48503, 46.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.42826, 47.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.40697, 51.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.42658, 52.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.4871, 54.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.50351, 70.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.4545, 73.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.4706, 76.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.39811, 77.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.41585, 77.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.41879, 77.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.39352, 79.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.40036, 87.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.50739, 87.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.45109, 89.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.41865, 91.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.4619, 92.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.50814, 95.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.44861, 105.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1202764.46319, 119.0, 166.040928041, -220.0649821, 619.0814294, 481.0
1206070.16765, 2.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.23625, 4.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13437, 4.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.12701, 7.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.16221, 11.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13122, 22.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.2791, 24.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.14619, 25.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.12767, 25.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.21037, 26.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.16315, 26.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.21364, 28.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.14826, 28.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.15764, 29.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.16076, 29.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.23793, 33.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13914, 33.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13733, 38.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13837, 45.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.14151, 46.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.10619, 46.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.24814, 47.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.12893, 50.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13955, 50.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.12348, 53.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.12729, 54.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.33804, 55.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.19021, 57.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.10938, 61.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.14467, 63.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13189, 65.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.11799, 66.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13968, 68.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.14804, 70.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.14719, 70.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.15332, 71.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.14582, 71.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.13807, 72.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.16471, 73.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.17232, 73.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.35815, 79.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.2361, 86.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.17278, 90.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1206070.1838, 93.0, 198.154545901, 288.653544656, 937.179615086, 482.0
1209616.6152, 12.0, 226.660413826, 45.7501563467, -188.267425834, 483.0
1209616.56074, 109.0, 226.660413826, 45.7501563467, -188.267425834, 483.0
1209616.57998, 118.0, 226.660413826, 45.7501563467, -188.267425834, 483.0
1211111.21732, 0.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.28397, 4.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.24306, 5.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23827, 6.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.25156, 7.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.31778, 8.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.25589, 10.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23575, 12.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.31525, 18.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.21616, 21.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.31889, 21.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.25053, 22.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.2514, 23.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23698, 24.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.24361, 24.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.2638, 24.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.26544, 26.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23851, 27.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23763, 28.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.21227, 30.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.21351, 30.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23688, 31.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.25289, 36.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.26224, 38.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23955, 41.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.22471, 46.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.22639, 47.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.21838, 48.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.24264, 49.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.2568, 50.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23858, 54.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.23839, 62.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.34332, 64.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.2294, 64.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.21987, 71.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.28308, 88.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.25332, 92.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1211111.28231, 94.0, 232.186505705, 246.79320838, 972.832075645, 484.0
1212949.38653, 31.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.41044, 37.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.36607, 42.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.39133, 53.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.39736, 54.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.36041, 61.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.36291, 62.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.37658, 63.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.35112, 63.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.34998, 66.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.37835, 66.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.38163, 67.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.36513, 67.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.35825, 67.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.42295, 71.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.36871, 71.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.43265, 79.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.36705, 84.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.33923, 86.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.38832, 86.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.37539, 87.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.34746, 88.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.35355, 90.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.37723, 93.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.3785, 94.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.43452, 97.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.40425, 98.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.40346, 100.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.36548, 101.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.36491, 101.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.35096, 103.0, 282.1666588, 248.691631082, 342.618462907, 485.0
1212949.4163, 105.0, 282.1666588, 248.691631082, 342.618462907, 485.0
