time_SN_vuv, pmt_vuv,x_vuv,y_vuv,z_vuv,event_vuv
46908.1445865, 66.0, 94.134083834, 352.84777626, 699.197129107, 18.0
46908.3913745, 106.0, 94.134083834, 352.84777626, 699.197129107, 18.0
47822.8738287, 102.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8166506, 104.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.880436, 104.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.845551, 104.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8610638, 104.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8040246, 104.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.9195208, 104.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8477255, 104.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8968823, 104.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8681021, 105.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8362264, 105.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8618395, 105.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8175355, 108.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
47822.8592905, 109.0, 71.1309528176, 390.16610227, -6.79744323529, 19.0
51188.9992165, 4.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9824701, 6.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0812907, 11.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0146144, 24.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.180525, 25.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51188.9789341, 26.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.4758189, 29.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
51189.0611058, 45.0, 263.019203957, 303.543393771, 1324.38167596, 20.0
57310.2630468, 70.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2182057, 71.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.8788398, 84.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2397257, 87.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.1706963, 88.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2038218, 88.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2779991, 89.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.1906277, 90.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.1618425, 90.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.234462, 90.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2293925, 91.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.1711955, 91.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2232459, 92.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.19209, 92.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2212219, 93.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2320475, 93.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2370216, 94.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.4613835, 94.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2512604, 95.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2490652, 102.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2219725, 109.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.3736682, 110.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.204054, 111.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.2131875, 111.0, 105.029756885, -45.577520875, 293.938826855, 22.0
57310.3826961, 119.0, 105.029756885, -45.577520875, 293.938826855, 22.0
59408.7575037, 5.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7430124, 10.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7157652, 10.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7536484, 11.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.9575578, 17.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7546811, 27.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7488368, 29.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7269631, 30.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.683966, 31.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7240763, 31.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.685431, 32.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.6850346, 33.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7918032, 44.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7155745, 49.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.8201768, 52.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.8133653, 52.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.9154516, 53.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7187726, 53.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.692307, 53.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.8063417, 53.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.8973478, 54.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7731393, 54.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59409.170021, 55.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.8194419, 58.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.8476209, 75.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
59408.7980715, 76.0, 179.188309981, -94.0574170602, 988.186511537, 23.0
62221.160704, 105.0, 258.148653685, -274.547603541, -145.465213826, 24.0
62220.5745193, 111.0, 258.148653685, -274.547603541, -145.465213826, 24.0
64657.43518, 31.0, 321.711346187, -586.640713397, 1077.9288227, 25.0
67055.4798989, 94.0, 271.017421904, -390.299748295, -7.01330801332, 26.0
67055.4597415, 111.0, 271.017421904, -390.299748295, -7.01330801332, 26.0
67055.5914239, 115.0, 271.017421904, -390.299748295, -7.01330801332, 26.0
67632.258116, 92.0, 15.3554419142, -420.973497697, -221.301992719, 27.0
67632.0656892, 115.0, 15.3554419142, -420.973497697, -221.301992719, 27.0
67631.9326318, 116.0, 15.3554419142, -420.973497697, -221.301992719, 27.0
67632.15473, 118.0, 15.3554419142, -420.973497697, -221.301992719, 27.0
67632.3572922, 119.0, 15.3554419142, -420.973497697, -221.301992719, 27.0
72482.9967665, 48.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8332935, 52.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8048476, 71.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.9865116, 73.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8175303, 73.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8402115, 88.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7633864, 88.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8294631, 90.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8071054, 90.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8612034, 91.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7995043, 91.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8993665, 91.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8256141, 91.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7588488, 92.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.9202539, 92.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7957161, 92.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7782282, 93.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.9270694, 93.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8668166, 95.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72483.1377381, 95.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8192907, 97.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7653039, 97.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.9861318, 98.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.9393325, 101.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8121372, 109.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7938922, 109.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7741984, 110.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7561935, 110.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72483.2265627, 111.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8287671, 111.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.9116228, 111.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.9059316, 111.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8575724, 112.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8614634, 113.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.7988104, 114.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8549775, 115.0, 233.357887223, -129.261587322, 301.002712443, 28.0
72482.8144347, 119.0, 233.357887223, -129.261587322, 301.002712443, 28.0
74459.7482686, 114.0, 134.83345337, -624.357432049, 96.8273550617, 29.0
74459.7445686, 116.0, 134.83345337, -624.357432049, 96.8273550617, 29.0
74459.6876761, 117.0, 134.83345337, -624.357432049, 96.8273550617, 29.0
74459.6851529, 117.0, 134.83345337, -624.357432049, 96.8273550617, 29.0
74459.7051397, 118.0, 134.83345337, -624.357432049, 96.8273550617, 29.0
74459.8421961, 118.0, 134.83345337, -624.357432049, 96.8273550617, 29.0
74459.7783173, 119.0, 134.83345337, -624.357432049, 96.8273550617, 29.0
74459.6849604, 119.0, 134.83345337, -624.357432049, 96.8273550617, 29.0
76992.0774514, 17.0, 309.533172701, -109.035442148, 1197.98128404, 30.0
76991.9309381, 29.0, 309.533172701, -109.035442148, 1197.98128404, 30.0
76992.0651722, 34.0, 309.533172701, -109.035442148, 1197.98128404, 30.0
78442.5757433, 24.0, 288.021320074, 497.59999327, 849.742777763, 31.0
80972.6533424, 69.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.9183271, 70.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.6391217, 89.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.7861198, 90.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80973.3339431, 92.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5787306, 92.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.6727948, 108.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5981246, 109.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5450664, 110.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5617903, 110.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5279489, 111.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5498026, 111.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5201639, 111.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.6157605, 111.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5499104, 111.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5221304, 112.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5368908, 112.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5869022, 112.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5073346, 112.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.6137526, 112.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5846742, 113.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.515601, 113.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5502, 113.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5721456, 113.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.6274276, 114.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.533786, 114.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.6068591, 115.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.5145212, 115.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.57861, 115.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
80972.6920816, 116.0, 78.097253829, -154.133525142, 23.5498472871, 32.0
83506.7703628, 27.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.594814, 52.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.6451685, 52.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.9398287, 52.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5740916, 72.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.7875612, 74.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.6052871, 74.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5812026, 77.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5107995, 89.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.8714429, 89.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5711198, 89.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5410687, 92.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5663605, 93.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5003826, 93.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5078527, 93.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5661328, 94.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.7956402, 96.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5324388, 98.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.6912582, 98.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.664462, 99.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.6095556, 105.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.7498068, 107.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83506.2240371, 109.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5931378, 109.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.6410132, 110.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.6465113, 111.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.8962835, 113.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.6017541, 113.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.583503, 113.0, 292.539647551, -210.621098543, 435.470229297, 33.0
83505.5541366, 114.0, 292.539647551, -210.621098543, 435.470229297, 33.0
86074.5000639, 30.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.4243983, 32.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.4236997, 33.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.4845052, 33.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.5369122, 34.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.5012457, 34.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.4916743, 35.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.4976724, 36.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.5407881, 49.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.4439893, 50.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.4643906, 50.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.5168711, 53.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.4250883, 54.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.442991, 55.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.5299977, 55.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.5398077, 58.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86075.2488837, 68.0, 189.463986288, -195.031553416, 893.381775824, 34.0
86074.6198659, 76.0, 189.463986288, -195.031553416, 893.381775824, 34.0
87925.863994, 62.0, 94.7791533845, 554.488256911, 220.761951042, 35.0
87925.8628937, 63.0, 94.7791533845, 554.488256911, 220.761951042, 35.0
87925.8091329, 80.0, 94.7791533845, 554.488256911, 220.761951042, 35.0
87925.8200972, 81.0, 94.7791533845, 554.488256911, 220.761951042, 35.0
87925.8716298, 100.0, 94.7791533845, 554.488256911, 220.761951042, 35.0
87925.9017001, 100.0, 94.7791533845, 554.488256911, 220.761951042, 35.0
91494.1121717, 68.0, 207.620099943, 40.1961177906, 344.816037447, 36.0
91493.9151866, 83.0, 207.620099943, 40.1961177906, 344.816037447, 36.0
91493.8209832, 90.0, 207.620099943, 40.1961177906, 344.816037447, 36.0
91494.0916928, 101.0, 207.620099943, 40.1961177906, 344.816037447, 36.0
91493.8276554, 107.0, 207.620099943, 40.1961177906, 344.816037447, 36.0
93056.082655, 89.0, 228.257846246, -411.465837498, 182.085008302, 37.0
93055.3224531, 93.0, 228.257846246, -411.465837498, 182.085008302, 37.0
93055.4480635, 95.0, 228.257846246, -411.465837498, 182.085008302, 37.0
93055.4321178, 97.0, 228.257846246, -411.465837498, 182.085008302, 37.0
93055.4998411, 110.0, 228.257846246, -411.465837498, 182.085008302, 37.0
93055.339469, 115.0, 228.257846246, -411.465837498, 182.085008302, 37.0
93055.3069259, 117.0, 228.257846246, -411.465837498, 182.085008302, 37.0
96181.1156151, 38.0, 268.777806419, -571.613424253, 648.700540921, 38.0
96180.7729178, 51.0, 268.777806419, -571.613424253, 648.700540921, 38.0
96180.7692404, 57.0, 268.777806419, -571.613424253, 648.700540921, 38.0
96180.7950528, 76.0, 268.777806419, -571.613424253, 648.700540921, 38.0
96180.7338132, 76.0, 268.777806419, -571.613424253, 648.700540921, 38.0
96180.7388584, 79.0, 268.777806419, -571.613424253, 648.700540921, 38.0
98446.5934611, 42.0, 339.839419593, 40.0936061654, 323.440137284, 39.0
98446.5454725, 73.0, 339.839419593, 40.0936061654, 323.440137284, 39.0
98446.8370968, 108.0, 339.839419593, 40.0936061654, 323.440137284, 39.0
103962.708577, 62.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.547396, 63.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.626304, 65.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.656905, 81.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.553946, 82.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.553349, 84.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.571622, 84.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.579107, 84.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.583406, 85.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.570757, 85.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.577535, 85.0, 146.442444582, 345.130383616, 331.765066664, 41.0
103962.557705, 86.0, 146.442444582, 345.130383616, 331.765066664, 41.0
105880.715444, 13.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.382331, 15.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.388808, 16.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.327382, 16.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.339896, 16.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.383755, 16.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.339656, 17.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.345275, 17.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.382498, 18.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.369914, 19.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.351905, 19.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.343126, 37.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
105880.353756, 39.0, 223.862154862, -498.555192624, 1276.67052094, 42.0
109786.681328, 52.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.674089, 60.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.681569, 64.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.707479, 64.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.712561, 65.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.665097, 66.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.732802, 67.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.667114, 68.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.717812, 68.0, 183.5259503, 169.51761391, 558.934158659, 43.0
109786.673318, 68.0, 183.5259503, 169.51761391, 558.934158659, 43.0
