time,pmt,x,y,z,event
243750.247565, 47.0, 186.5, -29.0, 700.0, 97.0
243750.094434, 47.0, 186.5, -29.0, 700.0, 97.0
243750.136582, 47.0, 186.5, -29.0, 700.0, 97.0
243750.065584, 48.0, 186.5, -29.0, 700.0, 97.0
243750.106602, 48.0, 186.5, -29.0, 700.0, 97.0
243750.117757, 48.0, 186.5, -29.0, 700.0, 97.0
243750.085706, 48.0, 186.5, -29.0, 700.0, 97.0
243750.037743, 48.0, 186.5, -29.0, 700.0, 97.0
243750.049042, 49.0, 186.5, -29.0, 700.0, 97.0
243750.111328, 49.0, 186.5, -29.0, 700.0, 97.0
243750.076595, 49.0, 186.5, -29.0, 700.0, 97.0
243750.045533, 49.0, 186.5, -29.0, 700.0, 97.0
243750.101588, 50.0, 186.5, -29.0, 700.0, 97.0
243750.070903, 50.0, 186.5, -29.0, 700.0, 97.0
243750.120666, 50.0, 186.5, -29.0, 700.0, 97.0
243750.037053, 50.0, 186.5, -29.0, 700.0, 97.0
243750.210028, 50.0, 186.5, -29.0, 700.0, 97.0
243750.120937, 50.0, 186.5, -29.0, 700.0, 97.0
243750.064406, 50.0, 186.5, -29.0, 700.0, 97.0
243750.03082, 51.0, 186.5, -29.0, 700.0, 97.0
243750.077634, 51.0, 186.5, -29.0, 700.0, 97.0
243750.0497, 51.0, 186.5, -29.0, 700.0, 97.0
243750.136032, 52.0, 186.5, -29.0, 700.0, 97.0
243750.04542, 52.0, 186.5, -29.0, 700.0, 97.0
243750.120832, 52.0, 186.5, -29.0, 700.0, 97.0
243750.127194, 52.0, 186.5, -29.0, 700.0, 97.0
243750.078745, 52.0, 186.5, -29.0, 700.0, 97.0
243750.065843, 53.0, 186.5, -29.0, 700.0, 97.0
243750.026793, 53.0, 186.5, -29.0, 700.0, 97.0
243750.237954, 53.0, 186.5, -29.0, 700.0, 97.0
243750.092087, 54.0, 186.5, -29.0, 700.0, 97.0
243750.055088, 55.0, 186.5, -29.0, 700.0, 97.0
243750.125152, 55.0, 186.5, -29.0, 700.0, 97.0
243750.126679, 57.0, 186.5, -29.0, 700.0, 97.0
243750.151295, 63.0, 186.5, -29.0, 700.0, 97.0
243750.125447, 63.0, 186.5, -29.0, 700.0, 97.0
243750.228839, 65.0, 186.5, -29.0, 700.0, 97.0
243750.116491, 66.0, 186.5, -29.0, 700.0, 97.0
243750.10137, 67.0, 186.5, -29.0, 700.0, 97.0
243750.10167, 67.0, 186.5, -29.0, 700.0, 97.0
243750.047085, 67.0, 186.5, -29.0, 700.0, 97.0
243750.065123, 67.0, 186.5, -29.0, 700.0, 97.0
243750.033324, 68.0, 186.5, -29.0, 700.0, 97.0
243750.073418, 68.0, 186.5, -29.0, 700.0, 97.0
243750.061208, 69.0, 186.5, -29.0, 700.0, 97.0
243750.037638, 69.0, 186.5, -29.0, 700.0, 97.0
243750.113071, 69.0, 186.5, -29.0, 700.0, 97.0
243750.05194, 69.0, 186.5, -29.0, 700.0, 97.0
243750.034783, 69.0, 186.5, -29.0, 700.0, 97.0
243750.117302, 69.0, 186.5, -29.0, 700.0, 97.0
243750.09337, 70.0, 186.5, -29.0, 700.0, 97.0
243750.114133, 70.0, 186.5, -29.0, 700.0, 97.0
243750.188016, 70.0, 186.5, -29.0, 700.0, 97.0
243750.101414, 70.0, 186.5, -29.0, 700.0, 97.0
243750.108564, 70.0, 186.5, -29.0, 700.0, 97.0
243750.13002, 70.0, 186.5, -29.0, 700.0, 97.0
243750.078873, 71.0, 186.5, -29.0, 700.0, 97.0
243750.125154, 71.0, 186.5, -29.0, 700.0, 97.0
243750.077248, 72.0, 186.5, -29.0, 700.0, 97.0
243750.249985, 72.0, 186.5, -29.0, 700.0, 97.0
243750.056457, 72.0, 186.5, -29.0, 700.0, 97.0
243750.153253, 73.0, 186.5, -29.0, 700.0, 97.0
243750.081931, 73.0, 186.5, -29.0, 700.0, 97.0
243750.183776, 73.0, 186.5, -29.0, 700.0, 97.0
243750.095778, 74.0, 186.5, -29.0, 700.0, 97.0
243750.053884, 75.0, 186.5, -29.0, 700.0, 97.0
243750.267711, 75.0, 186.5, -29.0, 700.0, 97.0
243750.116025, 75.0, 186.5, -29.0, 700.0, 97.0
243750.092888, 75.0, 186.5, -29.0, 700.0, 97.0
243750.180563, 77.0, 186.5, -29.0, 700.0, 97.0
243750.09234, 86.0, 186.5, -29.0, 700.0, 97.0
243750.15172, 91.0, 186.5, -29.0, 700.0, 97.0
243750.135644, 92.0, 186.5, -29.0, 700.0, 97.0
243750.578748, 94.0, 186.5, -29.0, 700.0, 97.0
243751.037115, 94.0, 186.5, -29.0, 700.0, 97.0
243750.379186, 95.0, 186.5, -29.0, 700.0, 97.0
243750.378438, 103.0, 186.5, -29.0, 700.0, 97.0
243750.355287, 105.0, 186.5, -29.0, 700.0, 97.0
246250.504761, 17.0, 186.5, -29.0, 700.0, 98.0
246250.183412, 21.0, 186.5, -29.0, 700.0, 98.0
246250.270026, 25.0, 186.5, -29.0, 700.0, 98.0
246250.173221, 26.0, 186.5, -29.0, 700.0, 98.0
246250.175545, 27.0, 186.5, -29.0, 700.0, 98.0
246250.085932, 27.0, 186.5, -29.0, 700.0, 98.0
246250.172533, 29.0, 186.5, -29.0, 700.0, 98.0
246250.582762, 31.0, 186.5, -29.0, 700.0, 98.0
246250.086059, 33.0, 186.5, -29.0, 700.0, 98.0
246250.102523, 33.0, 186.5, -29.0, 700.0, 98.0
246250.115156, 33.0, 186.5, -29.0, 700.0, 98.0
246250.084955, 45.0, 186.5, -29.0, 700.0, 98.0
246250.342473, 45.0, 186.5, -29.0, 700.0, 98.0
246250.152158, 45.0, 186.5, -29.0, 700.0, 98.0
246250.134668, 46.0, 186.5, -29.0, 700.0, 98.0
246250.181982, 46.0, 186.5, -29.0, 700.0, 98.0
246250.038112, 47.0, 186.5, -29.0, 700.0, 98.0
246250.070851, 47.0, 186.5, -29.0, 700.0, 98.0
246250.12151, 48.0, 186.5, -29.0, 700.0, 98.0
246250.160768, 48.0, 186.5, -29.0, 700.0, 98.0
246250.073227, 48.0, 186.5, -29.0, 700.0, 98.0
246250.068314, 48.0, 186.5, -29.0, 700.0, 98.0
246250.096221, 48.0, 186.5, -29.0, 700.0, 98.0
246250.080647, 49.0, 186.5, -29.0, 700.0, 98.0
246250.057294, 49.0, 186.5, -29.0, 700.0, 98.0
246250.080241, 50.0, 186.5, -29.0, 700.0, 98.0
246250.071891, 50.0, 186.5, -29.0, 700.0, 98.0
246250.096, 50.0, 186.5, -29.0, 700.0, 98.0
246250.063428, 50.0, 186.5, -29.0, 700.0, 98.0
246250.041998, 50.0, 186.5, -29.0, 700.0, 98.0
246250.16926, 50.0, 186.5, -29.0, 700.0, 98.0
246250.039103, 51.0, 186.5, -29.0, 700.0, 98.0
246250.199353, 51.0, 186.5, -29.0, 700.0, 98.0
246250.025206, 51.0, 186.5, -29.0, 700.0, 98.0
246250.075314, 51.0, 186.5, -29.0, 700.0, 98.0
246250.070266, 51.0, 186.5, -29.0, 700.0, 98.0
246250.045823, 51.0, 186.5, -29.0, 700.0, 98.0
246250.159855, 51.0, 186.5, -29.0, 700.0, 98.0
246250.068772, 51.0, 186.5, -29.0, 700.0, 98.0
246250.050074, 51.0, 186.5, -29.0, 700.0, 98.0
246250.068171, 51.0, 186.5, -29.0, 700.0, 98.0
246250.291976, 51.0, 186.5, -29.0, 700.0, 98.0
246250.042859, 52.0, 186.5, -29.0, 700.0, 98.0
246250.117259, 52.0, 186.5, -29.0, 700.0, 98.0
246250.072498, 52.0, 186.5, -29.0, 700.0, 98.0
246250.170926, 52.0, 186.5, -29.0, 700.0, 98.0
246250.027339, 52.0, 186.5, -29.0, 700.0, 98.0
246250.193755, 52.0, 186.5, -29.0, 700.0, 98.0
246250.070786, 52.0, 186.5, -29.0, 700.0, 98.0
246250.091006, 53.0, 186.5, -29.0, 700.0, 98.0
246250.044121, 53.0, 186.5, -29.0, 700.0, 98.0
246250.1187, 53.0, 186.5, -29.0, 700.0, 98.0
246250.054416, 53.0, 186.5, -29.0, 700.0, 98.0
246250.088309, 54.0, 186.5, -29.0, 700.0, 98.0
246250.077177, 54.0, 186.5, -29.0, 700.0, 98.0
246250.115094, 54.0, 186.5, -29.0, 700.0, 98.0
246250.033859, 54.0, 186.5, -29.0, 700.0, 98.0
246250.096192, 55.0, 186.5, -29.0, 700.0, 98.0
246250.111254, 55.0, 186.5, -29.0, 700.0, 98.0
246250.11721, 64.0, 186.5, -29.0, 700.0, 98.0
246250.061244, 65.0, 186.5, -29.0, 700.0, 98.0
246250.147053, 66.0, 186.5, -29.0, 700.0, 98.0
246250.073542, 67.0, 186.5, -29.0, 700.0, 98.0
246250.084076, 67.0, 186.5, -29.0, 700.0, 98.0
246250.048674, 67.0, 186.5, -29.0, 700.0, 98.0
246250.096559, 68.0, 186.5, -29.0, 700.0, 98.0
246250.101716, 68.0, 186.5, -29.0, 700.0, 98.0
246250.049528, 68.0, 186.5, -29.0, 700.0, 98.0
246250.105145, 68.0, 186.5, -29.0, 700.0, 98.0
246250.080469, 68.0, 186.5, -29.0, 700.0, 98.0
246250.098037, 69.0, 186.5, -29.0, 700.0, 98.0
246250.249058, 69.0, 186.5, -29.0, 700.0, 98.0
246250.089988, 69.0, 186.5, -29.0, 700.0, 98.0
246250.088996, 69.0, 186.5, -29.0, 700.0, 98.0
246250.032617, 69.0, 186.5, -29.0, 700.0, 98.0
246250.054476, 69.0, 186.5, -29.0, 700.0, 98.0
246250.133126, 69.0, 186.5, -29.0, 700.0, 98.0
246250.05659, 69.0, 186.5, -29.0, 700.0, 98.0
246250.10997, 69.0, 186.5, -29.0, 700.0, 98.0
246250.069461, 70.0, 186.5, -29.0, 700.0, 98.0
246250.094694, 70.0, 186.5, -29.0, 700.0, 98.0
246250.122196, 70.0, 186.5, -29.0, 700.0, 98.0
246250.148769, 71.0, 186.5, -29.0, 700.0, 98.0
246250.063436, 71.0, 186.5, -29.0, 700.0, 98.0
246250.075147, 71.0, 186.5, -29.0, 700.0, 98.0
246250.106927, 71.0, 186.5, -29.0, 700.0, 98.0
246250.113847, 71.0, 186.5, -29.0, 700.0, 98.0
246250.069977, 71.0, 186.5, -29.0, 700.0, 98.0
246250.031282, 71.0, 186.5, -29.0, 700.0, 98.0
246250.143402, 71.0, 186.5, -29.0, 700.0, 98.0
246250.071409, 71.0, 186.5, -29.0, 700.0, 98.0
246250.106613, 71.0, 186.5, -29.0, 700.0, 98.0
246250.071426, 71.0, 186.5, -29.0, 700.0, 98.0
246250.038279, 71.0, 186.5, -29.0, 700.0, 98.0
246250.127995, 72.0, 186.5, -29.0, 700.0, 98.0
246250.220885, 72.0, 186.5, -29.0, 700.0, 98.0
246250.048176, 72.0, 186.5, -29.0, 700.0, 98.0
246250.069553, 72.0, 186.5, -29.0, 700.0, 98.0
246250.121831, 72.0, 186.5, -29.0, 700.0, 98.0
246250.139988, 73.0, 186.5, -29.0, 700.0, 98.0
246250.314672, 74.0, 186.5, -29.0, 700.0, 98.0
246250.090574, 75.0, 186.5, -29.0, 700.0, 98.0
246250.111239, 76.0, 186.5, -29.0, 700.0, 98.0
246250.234362, 79.0, 186.5, -29.0, 700.0, 98.0
246250.255225, 84.0, 186.5, -29.0, 700.0, 98.0
246250.213063, 87.0, 186.5, -29.0, 700.0, 98.0
246250.126963, 87.0, 186.5, -29.0, 700.0, 98.0
246250.229487, 88.0, 186.5, -29.0, 700.0, 98.0
246250.078166, 88.0, 186.5, -29.0, 700.0, 98.0
246250.106129, 91.0, 186.5, -29.0, 700.0, 98.0
246250.268906, 91.0, 186.5, -29.0, 700.0, 98.0
246250.117399, 92.0, 186.5, -29.0, 700.0, 98.0
246250.187161, 94.0, 186.5, -29.0, 700.0, 98.0
246250.860253, 97.0, 186.5, -29.0, 700.0, 98.0
246250.158845, 111.0, 186.5, -29.0, 700.0, 98.0
246250.127215, 112.0, 186.5, -29.0, 700.0, 98.0
246250.155193, 113.0, 186.5, -29.0, 700.0, 98.0
246250.206701, 115.0, 186.5, -29.0, 700.0, 98.0
248750.117652, 8.0, 186.5, -29.0, 700.0, 99.0
248750.176892, 10.0, 186.5, -29.0, 700.0, 99.0
248750.113231, 25.0, 186.5, -29.0, 700.0, 99.0
248750.111079, 28.0, 186.5, -29.0, 700.0, 99.0
248750.236671, 32.0, 186.5, -29.0, 700.0, 99.0
248750.074866, 47.0, 186.5, -29.0, 700.0, 99.0
248750.082598, 48.0, 186.5, -29.0, 700.0, 99.0
248750.085605, 48.0, 186.5, -29.0, 700.0, 99.0
248750.067233, 48.0, 186.5, -29.0, 700.0, 99.0
248750.257758, 48.0, 186.5, -29.0, 700.0, 99.0
248750.112175, 49.0, 186.5, -29.0, 700.0, 99.0
248750.076682, 49.0, 186.5, -29.0, 700.0, 99.0
248750.071098, 49.0, 186.5, -29.0, 700.0, 99.0
248750.160247, 49.0, 186.5, -29.0, 700.0, 99.0
248750.047135, 50.0, 186.5, -29.0, 700.0, 99.0
248750.170297, 50.0, 186.5, -29.0, 700.0, 99.0
248750.070969, 50.0, 186.5, -29.0, 700.0, 99.0
248750.160497, 50.0, 186.5, -29.0, 700.0, 99.0
248750.070374, 50.0, 186.5, -29.0, 700.0, 99.0
248750.083789, 50.0, 186.5, -29.0, 700.0, 99.0
248750.109057, 51.0, 186.5, -29.0, 700.0, 99.0
248750.072598, 51.0, 186.5, -29.0, 700.0, 99.0
248750.054877, 51.0, 186.5, -29.0, 700.0, 99.0
248750.130298, 52.0, 186.5, -29.0, 700.0, 99.0
248750.188164, 52.0, 186.5, -29.0, 700.0, 99.0
248750.073429, 53.0, 186.5, -29.0, 700.0, 99.0
248750.104705, 53.0, 186.5, -29.0, 700.0, 99.0
248750.091936, 54.0, 186.5, -29.0, 700.0, 99.0
248750.101482, 55.0, 186.5, -29.0, 700.0, 99.0
248750.137878, 56.0, 186.5, -29.0, 700.0, 99.0
248750.087177, 66.0, 186.5, -29.0, 700.0, 99.0
248750.155126, 67.0, 186.5, -29.0, 700.0, 99.0
248750.210182, 68.0, 186.5, -29.0, 700.0, 99.0
248750.07542, 69.0, 186.5, -29.0, 700.0, 99.0
248750.023992, 69.0, 186.5, -29.0, 700.0, 99.0
248750.094166, 69.0, 186.5, -29.0, 700.0, 99.0
248750.205007, 69.0, 186.5, -29.0, 700.0, 99.0
248750.095537, 70.0, 186.5, -29.0, 700.0, 99.0
248750.077861, 70.0, 186.5, -29.0, 700.0, 99.0
248750.070621, 70.0, 186.5, -29.0, 700.0, 99.0
248750.072226, 71.0, 186.5, -29.0, 700.0, 99.0
248750.161344, 71.0, 186.5, -29.0, 700.0, 99.0
248750.152038, 71.0, 186.5, -29.0, 700.0, 99.0
248750.087144, 72.0, 186.5, -29.0, 700.0, 99.0
248750.115194, 72.0, 186.5, -29.0, 700.0, 99.0
248750.026899, 72.0, 186.5, -29.0, 700.0, 99.0
248750.11479, 73.0, 186.5, -29.0, 700.0, 99.0
248750.077108, 73.0, 186.5, -29.0, 700.0, 99.0
248750.091458, 75.0, 186.5, -29.0, 700.0, 99.0
248750.429019, 76.0, 186.5, -29.0, 700.0, 99.0
248750.113301, 78.0, 186.5, -29.0, 700.0, 99.0
248750.106796, 86.0, 186.5, -29.0, 700.0, 99.0
248750.095312, 87.0, 186.5, -29.0, 700.0, 99.0
248750.087762, 93.0, 186.5, -29.0, 700.0, 99.0
248750.155444, 97.0, 186.5, -29.0, 700.0, 99.0
251250.227895, 16.0, 186.5, -29.0, 700.0, 100.0
251250.149315, 19.0, 186.5, -29.0, 700.0, 100.0
251250.169369, 24.0, 186.5, -29.0, 700.0, 100.0
251250.170433, 29.0, 186.5, -29.0, 700.0, 100.0
251250.137264, 30.0, 186.5, -29.0, 700.0, 100.0
251250.080562, 30.0, 186.5, -29.0, 700.0, 100.0
251250.123972, 31.0, 186.5, -29.0, 700.0, 100.0
251250.06203, 31.0, 186.5, -29.0, 700.0, 100.0
251250.059213, 31.0, 186.5, -29.0, 700.0, 100.0
251250.177967, 32.0, 186.5, -29.0, 700.0, 100.0
251250.362652, 32.0, 186.5, -29.0, 700.0, 100.0
251250.208545, 36.0, 186.5, -29.0, 700.0, 100.0
251250.156806, 42.0, 186.5, -29.0, 700.0, 100.0
251250.233329, 44.0, 186.5, -29.0, 700.0, 100.0
251250.083042, 47.0, 186.5, -29.0, 700.0, 100.0
251250.025532, 48.0, 186.5, -29.0, 700.0, 100.0
251250.229556, 48.0, 186.5, -29.0, 700.0, 100.0
251250.13108, 48.0, 186.5, -29.0, 700.0, 100.0
251250.085363, 48.0, 186.5, -29.0, 700.0, 100.0
251250.030319, 48.0, 186.5, -29.0, 700.0, 100.0
251250.101256, 49.0, 186.5, -29.0, 700.0, 100.0
251250.074151, 49.0, 186.5, -29.0, 700.0, 100.0
251250.128119, 49.0, 186.5, -29.0, 700.0, 100.0
251250.107249, 49.0, 186.5, -29.0, 700.0, 100.0
251250.067156, 49.0, 186.5, -29.0, 700.0, 100.0
251250.022912, 50.0, 186.5, -29.0, 700.0, 100.0
251250.225404, 50.0, 186.5, -29.0, 700.0, 100.0
251250.115982, 50.0, 186.5, -29.0, 700.0, 100.0
251250.046801, 51.0, 186.5, -29.0, 700.0, 100.0
251250.027609, 51.0, 186.5, -29.0, 700.0, 100.0
251250.055088, 51.0, 186.5, -29.0, 700.0, 100.0
251250.124035, 51.0, 186.5, -29.0, 700.0, 100.0
251250.040545, 51.0, 186.5, -29.0, 700.0, 100.0
251250.197441, 51.0, 186.5, -29.0, 700.0, 100.0
251250.075482, 52.0, 186.5, -29.0, 700.0, 100.0
251250.073186, 52.0, 186.5, -29.0, 700.0, 100.0
251250.044133, 56.0, 186.5, -29.0, 700.0, 100.0
251250.143501, 56.0, 186.5, -29.0, 700.0, 100.0
251250.364683, 59.0, 186.5, -29.0, 700.0, 100.0
251250.160244, 65.0, 186.5, -29.0, 700.0, 100.0
251250.056647, 66.0, 186.5, -29.0, 700.0, 100.0
251250.092116, 67.0, 186.5, -29.0, 700.0, 100.0
251250.065857, 68.0, 186.5, -29.0, 700.0, 100.0
251250.105851, 68.0, 186.5, -29.0, 700.0, 100.0
251250.067746, 68.0, 186.5, -29.0, 700.0, 100.0
251250.146111, 68.0, 186.5, -29.0, 700.0, 100.0
251250.101134, 68.0, 186.5, -29.0, 700.0, 100.0
251250.209031, 68.0, 186.5, -29.0, 700.0, 100.0
251250.093545, 68.0, 186.5, -29.0, 700.0, 100.0
251250.276856, 68.0, 186.5, -29.0, 700.0, 100.0
251250.167117, 69.0, 186.5, -29.0, 700.0, 100.0
251250.053625, 69.0, 186.5, -29.0, 700.0, 100.0
251250.057904, 69.0, 186.5, -29.0, 700.0, 100.0
251250.059984, 69.0, 186.5, -29.0, 700.0, 100.0
251250.058183, 70.0, 186.5, -29.0, 700.0, 100.0
251250.117196, 70.0, 186.5, -29.0, 700.0, 100.0
251250.066287, 70.0, 186.5, -29.0, 700.0, 100.0
251250.050821, 70.0, 186.5, -29.0, 700.0, 100.0
251250.084737, 71.0, 186.5, -29.0, 700.0, 100.0
251250.095092, 71.0, 186.5, -29.0, 700.0, 100.0
251250.083638, 71.0, 186.5, -29.0, 700.0, 100.0
251250.279023, 71.0, 186.5, -29.0, 700.0, 100.0
251250.136682, 71.0, 186.5, -29.0, 700.0, 100.0
251250.085199, 71.0, 186.5, -29.0, 700.0, 100.0
251250.056306, 71.0, 186.5, -29.0, 700.0, 100.0
251250.140577, 72.0, 186.5, -29.0, 700.0, 100.0
251250.182239, 72.0, 186.5, -29.0, 700.0, 100.0
251250.067118, 72.0, 186.5, -29.0, 700.0, 100.0
251250.101565, 73.0, 186.5, -29.0, 700.0, 100.0
251250.121738, 74.0, 186.5, -29.0, 700.0, 100.0
251250.231597, 77.0, 186.5, -29.0, 700.0, 100.0
251250.100392, 85.0, 186.5, -29.0, 700.0, 100.0
251250.253944, 86.0, 186.5, -29.0, 700.0, 100.0
251250.123477, 89.0, 186.5, -29.0, 700.0, 100.0
251250.306236, 90.0, 186.5, -29.0, 700.0, 100.0
251250.081116, 91.0, 186.5, -29.0, 700.0, 100.0
251250.516924, 93.0, 186.5, -29.0, 700.0, 100.0
251250.130954, 96.0, 186.5, -29.0, 700.0, 100.0
251250.076324, 106.0, 186.5, -29.0, 700.0, 100.0
253750.777293, 6.0, 186.5, -29.0, 700.0, 101.0
253750.161576, 10.0, 186.5, -29.0, 700.0, 101.0
253750.073988, 28.0, 186.5, -29.0, 700.0, 101.0
253750.098861, 29.0, 186.5, -29.0, 700.0, 101.0
253750.107308, 30.0, 186.5, -29.0, 700.0, 101.0
253750.138382, 33.0, 186.5, -29.0, 700.0, 101.0
253750.151706, 43.0, 186.5, -29.0, 700.0, 101.0
253750.100281, 47.0, 186.5, -29.0, 700.0, 101.0
253750.05305, 48.0, 186.5, -29.0, 700.0, 101.0
253750.175186, 48.0, 186.5, -29.0, 700.0, 101.0
253750.03228, 48.0, 186.5, -29.0, 700.0, 101.0
253750.074149, 48.0, 186.5, -29.0, 700.0, 101.0
253750.067239, 49.0, 186.5, -29.0, 700.0, 101.0
253750.066964, 49.0, 186.5, -29.0, 700.0, 101.0
253750.12857, 49.0, 186.5, -29.0, 700.0, 101.0
253750.202716, 50.0, 186.5, -29.0, 700.0, 101.0
253750.054153, 50.0, 186.5, -29.0, 700.0, 101.0
253750.051029, 51.0, 186.5, -29.0, 700.0, 101.0
253750.057592, 51.0, 186.5, -29.0, 700.0, 101.0
253750.054894, 51.0, 186.5, -29.0, 700.0, 101.0
253750.048663, 51.0, 186.5, -29.0, 700.0, 101.0
253750.05159, 52.0, 186.5, -29.0, 700.0, 101.0
253750.053932, 52.0, 186.5, -29.0, 700.0, 101.0
253750.150066, 53.0, 186.5, -29.0, 700.0, 101.0
253750.155398, 53.0, 186.5, -29.0, 700.0, 101.0
253750.080218, 54.0, 186.5, -29.0, 700.0, 101.0
253750.08516, 54.0, 186.5, -29.0, 700.0, 101.0
253750.306753, 54.0, 186.5, -29.0, 700.0, 101.0
253750.138682, 55.0, 186.5, -29.0, 700.0, 101.0
253750.072304, 64.0, 186.5, -29.0, 700.0, 101.0
253750.111994, 64.0, 186.5, -29.0, 700.0, 101.0
253750.074194, 67.0, 186.5, -29.0, 700.0, 101.0
253750.148127, 68.0, 186.5, -29.0, 700.0, 101.0
253750.168485, 68.0, 186.5, -29.0, 700.0, 101.0
253750.156318, 69.0, 186.5, -29.0, 700.0, 101.0
253750.035363, 69.0, 186.5, -29.0, 700.0, 101.0
253750.055459, 69.0, 186.5, -29.0, 700.0, 101.0
253750.147262, 69.0, 186.5, -29.0, 700.0, 101.0
253750.082194, 69.0, 186.5, -29.0, 700.0, 101.0
253750.072342, 70.0, 186.5, -29.0, 700.0, 101.0
253750.081639, 70.0, 186.5, -29.0, 700.0, 101.0
253750.038555, 70.0, 186.5, -29.0, 700.0, 101.0
253750.188649, 71.0, 186.5, -29.0, 700.0, 101.0
253750.065912, 72.0, 186.5, -29.0, 700.0, 101.0
253750.175432, 72.0, 186.5, -29.0, 700.0, 101.0
253750.080692, 73.0, 186.5, -29.0, 700.0, 101.0
253750.208631, 73.0, 186.5, -29.0, 700.0, 101.0
253750.154533, 73.0, 186.5, -29.0, 700.0, 101.0
253750.925927, 76.0, 186.5, -29.0, 700.0, 101.0
253750.177189, 87.0, 186.5, -29.0, 700.0, 101.0
253750.079469, 93.0, 186.5, -29.0, 700.0, 101.0
253750.16027, 111.0, 186.5, -29.0, 700.0, 101.0
256250.211108, 24.0, 186.5, -29.0, 700.0, 102.0
256250.072386, 27.0, 186.5, -29.0, 700.0, 102.0
256250.183944, 27.0, 186.5, -29.0, 700.0, 102.0
256250.140941, 28.0, 186.5, -29.0, 700.0, 102.0
256250.179228, 32.0, 186.5, -29.0, 700.0, 102.0
256250.385481, 35.0, 186.5, -29.0, 700.0, 102.0
256250.255244, 44.0, 186.5, -29.0, 700.0, 102.0
256250.105686, 46.0, 186.5, -29.0, 700.0, 102.0
256250.060295, 48.0, 186.5, -29.0, 700.0, 102.0
256250.062752, 49.0, 186.5, -29.0, 700.0, 102.0
256250.053067, 49.0, 186.5, -29.0, 700.0, 102.0
256250.114188, 49.0, 186.5, -29.0, 700.0, 102.0
256250.047872, 50.0, 186.5, -29.0, 700.0, 102.0
256250.043933, 50.0, 186.5, -29.0, 700.0, 102.0
256250.104022, 50.0, 186.5, -29.0, 700.0, 102.0
256250.050499, 50.0, 186.5, -29.0, 700.0, 102.0
256250.053109, 50.0, 186.5, -29.0, 700.0, 102.0
256250.15641, 50.0, 186.5, -29.0, 700.0, 102.0
256250.173006, 51.0, 186.5, -29.0, 700.0, 102.0
256250.081434, 51.0, 186.5, -29.0, 700.0, 102.0
256250.06025, 51.0, 186.5, -29.0, 700.0, 102.0
256250.054448, 51.0, 186.5, -29.0, 700.0, 102.0
256250.314173, 52.0, 186.5, -29.0, 700.0, 102.0
256250.111773, 53.0, 186.5, -29.0, 700.0, 102.0
256251.299913, 55.0, 186.5, -29.0, 700.0, 102.0
256250.139746, 56.0, 186.5, -29.0, 700.0, 102.0
256250.745298, 61.0, 186.5, -29.0, 700.0, 102.0
256250.153052, 63.0, 186.5, -29.0, 700.0, 102.0
256250.032783, 67.0, 186.5, -29.0, 700.0, 102.0
256250.131811, 68.0, 186.5, -29.0, 700.0, 102.0
256250.080231, 68.0, 186.5, -29.0, 700.0, 102.0
256250.050004, 69.0, 186.5, -29.0, 700.0, 102.0
256250.108635, 70.0, 186.5, -29.0, 700.0, 102.0
256250.134601, 70.0, 186.5, -29.0, 700.0, 102.0
256250.098717, 71.0, 186.5, -29.0, 700.0, 102.0
256250.117549, 72.0, 186.5, -29.0, 700.0, 102.0
256250.04746, 73.0, 186.5, -29.0, 700.0, 102.0
256250.144858, 74.0, 186.5, -29.0, 700.0, 102.0
256250.108766, 74.0, 186.5, -29.0, 700.0, 102.0
256250.218247, 74.0, 186.5, -29.0, 700.0, 102.0
256250.205987, 93.0, 186.5, -29.0, 700.0, 102.0
256250.125959, 108.0, 186.5, -29.0, 700.0, 102.0
256250.11307, 110.0, 186.5, -29.0, 700.0, 102.0
258750.233631, 4.0, 186.5, -29.0, 700.0, 103.0
258750.13075, 7.0, 186.5, -29.0, 700.0, 103.0
258751.161944, 26.0, 186.5, -29.0, 700.0, 103.0
258750.161322, 27.0, 186.5, -29.0, 700.0, 103.0
258750.108034, 27.0, 186.5, -29.0, 700.0, 103.0
258750.217496, 28.0, 186.5, -29.0, 700.0, 103.0
258750.659834, 28.0, 186.5, -29.0, 700.0, 103.0
258751.382428, 30.0, 186.5, -29.0, 700.0, 103.0
258750.081989, 32.0, 186.5, -29.0, 700.0, 103.0
258750.135179, 32.0, 186.5, -29.0, 700.0, 103.0
258750.114861, 32.0, 186.5, -29.0, 700.0, 103.0
258750.349963, 42.0, 186.5, -29.0, 700.0, 103.0
258750.091919, 43.0, 186.5, -29.0, 700.0, 103.0
258750.055362, 44.0, 186.5, -29.0, 700.0, 103.0
258750.048673, 46.0, 186.5, -29.0, 700.0, 103.0
258750.188247, 46.0, 186.5, -29.0, 700.0, 103.0
258750.375895, 46.0, 186.5, -29.0, 700.0, 103.0
258750.089314, 47.0, 186.5, -29.0, 700.0, 103.0
258750.032232, 48.0, 186.5, -29.0, 700.0, 103.0
258750.094291, 48.0, 186.5, -29.0, 700.0, 103.0
258750.039549, 49.0, 186.5, -29.0, 700.0, 103.0
258750.055804, 49.0, 186.5, -29.0, 700.0, 103.0
258750.072377, 49.0, 186.5, -29.0, 700.0, 103.0
258750.084193, 50.0, 186.5, -29.0, 700.0, 103.0
258750.174661, 50.0, 186.5, -29.0, 700.0, 103.0
258750.15027, 50.0, 186.5, -29.0, 700.0, 103.0
